latitude,longitude,hour_of_day,direction,distance_to_nearest_stop,nearest_stop_name,is_stop
14.6112259,120.9842505,11,0,40.687,Felix Huertas 2,1
14.6110625,120.984242,11,0,55.1782,Felix Huertas 2,0
14.6109517,120.9842693,11,0,67.5037,Felix Huertas 2,0
14.6108102,120.9842357,11,0,80.7863,Felix Huertas 2,0
14.6106536,120.9842069,11,0,96.7125,Felix Huertas 2,0
14.6105022,120.9841809,11,0,112.6448,Felix Huertas 2,0
14.6104929,120.984194,11,0,113.9133,Felix Huertas 2,0
14.6104906,120.9841955,11,0,114.1944,Felix Huertas 2,0
14.6104943,120.9841951,11,0,113.782,Felix Huertas 2,0
14.6104893,120.9841872,11,0,114.1755,Felix Huertas 2,0
14.6104924,120.9841949,11,0,113.9857,Felix Huertas 2,0
14.6104947,120.9841945,11,0,113.7264,Felix Huertas 2,0
14.6104872,120.9842004,11,0,114.6639,Felix Huertas 2,0
14.6104917,120.9841973,11,0,114.11,Felix Huertas 2,0
14.6104935,120.9842018,11,0,114.0046,Felix Huertas 2,0
14.6104943,120.9841945,11,0,113.7702,Felix Huertas 2,0
14.610494,120.9841912,11,0,113.7382,Felix Huertas 2,0
14.6104956,120.9841974,11,0,113.686,Felix Huertas 2,0
14.6104932,120.9841923,11,0,113.8471,Felix Huertas 2,0
14.6104932,120.9841915,11,0,113.8315,Felix Huertas 2,0
14.6104919,120.9841968,11,0,114.0782,Felix Huertas 2,0
14.6104903,120.9841932,11,0,114.1818,Felix Huertas 2,0
14.6104948,120.9841987,11,0,113.7995,Felix Huertas 2,0
14.6104927,120.9841952,11,0,113.9589,Felix Huertas 2,0
14.6104958,120.9841947,11,0,113.6102,Felix Huertas 2,0
14.6104905,120.9841904,11,0,114.1055,Felix Huertas 2,0
14.6104957,120.9841975,11,0,113.677,Felix Huertas 2,0
14.610489,120.9841967,11,0,114.393,Felix Huertas 2,0
14.610492,120.9841966,11,0,114.0632,Felix Huertas 2,0
14.6104945,120.9841945,11,0,113.7483,Felix Huertas 2,0
14.6104907,120.9841912,11,0,114.0991,Felix Huertas 2,0
14.6104941,120.9841943,11,0,113.7881,Felix Huertas 2,0
14.6104977,120.9841907,11,0,113.3238,Felix Huertas 2,0
14.6104915,120.9841959,11,0,114.1039,Felix Huertas 2,0
14.6104954,120.984199,11,0,113.7401,Felix Huertas 2,0
14.610492,120.9841948,11,0,114.0275,Felix Huertas 2,0
14.6104901,120.9841891,11,0,114.1242,Felix Huertas 2,0
14.6104869,120.9841959,11,0,114.6067,Felix Huertas 2,0
14.6104931,120.9841903,11,0,113.8191,Felix Huertas 2,0
14.6104935,120.9841961,11,0,113.8894,Felix Huertas 2,0
14.6104848,120.9841933,11,0,114.7852,Felix Huertas 2,0
14.6104913,120.9842008,11,0,114.2243,Felix Huertas 2,0
14.6104906,120.9841936,11,0,114.1569,Felix Huertas 2,0
14.6104909,120.9841991,11,0,114.2336,Felix Huertas 2,0
14.6104892,120.9842001,11,0,114.4395,Felix Huertas 2,0
14.6104864,120.9841978,11,0,114.6991,Felix Huertas 2,0
14.6104894,120.9841941,11,0,114.2979,Felix Huertas 2,0
14.6104971,120.9841935,11,0,113.4443,Felix Huertas 2,0
14.6104868,120.9842013,11,0,114.7259,Felix Huertas 2,0
14.6104896,120.9842026,11,0,114.4467,Felix Huertas 2,0
14.610356,120.9841971,11,0,128.9627,Felix Huertas 2,0
14.6102418,120.984173,11,0,117.3289,Felix Huertas 3,0
14.6100296,120.9841464,11,0,93.5826,Felix Huertas 3,0
14.6099039,120.9841472,11,0,79.8566,Felix Huertas 3,0
14.6097272,120.9840903,11,0,59.4217,Felix Huertas 3,0
14.6095767,120.984097,11,0,43.1679,Felix Huertas 3,1
14.6094231,120.9841017,11,0,27.1139,Felix Huertas 3,1
14.609316,120.9841084,11,0,17.3902,Felix Huertas 3,1
14.6091304,120.9840781,11,0,11.4243,Felix Huertas 3,1
14.608969,120.9841235,11,0,28.9199,Felix Huertas 3,1
14.6088058,120.9840611,11,0,44.3233,Felix Huertas 3,1
14.6086437,120.9840847,11,0,62.5255,Felix Huertas 3,0
14.6083773,120.9839214,11,0,86.8446,Sulu Manila,0
14.608372,120.9840768,11,0,86.2393,Sulu Manila,0
14.6081993,120.9840758,11,0,67.1364,Sulu Manila,0
14.608092,120.9840669,11,0,55.1795,Sulu Manila,0
14.607925,120.984082,11,0,37.1999,Sulu Manila,1
14.6077868,120.9840297,11,0,21.0156,Sulu Manila,1
14.6076413,120.9840078,11,0,4.6684,Sulu Manila,1
14.6075751,120.984149,11,0,16.2698,Sulu Manila,1
14.6075859,120.9842926,11,0,31.523,Sulu Manila,1
14.6076094,120.984451,11,0,48.5391,Sulu Manila,1
14.607587,120.9845932,11,0,63.8451,Sulu Manila,0
14.6075804,120.984706,11,0,75.9973,Sulu Manila,0
14.6075701,120.9848453,11,0,91.0156,Sulu Manila,0
14.607526,120.9849785,11,0,105.6083,Sulu Manila,0
14.6075914,120.9851202,11,0,100.0588,Quezon Blvd / P. Paredes,0
14.6074803,120.9852568,11,0,82.4437,Quezon Blvd / P. Paredes,0
14.6075548,120.9853902,11,0,71.4706,Quezon Blvd / P. Paredes,0
14.6075012,120.9855228,11,0,56.0093,Quezon Blvd / P. Paredes,0
14.6075063,120.9855873,11,0,49.9819,Quezon Blvd / P. Paredes,1
14.6074904,120.9855905,11,0,48.8849,Quezon Blvd / P. Paredes,1
14.6074703,120.9856196,11,0,45.0995,Quezon Blvd / P. Paredes,1
14.6074256,120.9856541,11,0,39.7531,Quezon Blvd / P. Paredes,1
14.6073917,120.9856681,11,0,37.1398,Quezon Blvd / P. Paredes,1
14.6074507,120.9857125,11,0,35.1822,Quezon Blvd / P. Paredes,1
14.6073222,120.9857622,11,0,25.7063,Quezon Blvd / P. Paredes,1
14.6073635,120.9857705,11,0,25.684,Quezon Blvd / P. Paredes,1
14.6073469,120.985797,11,0,22.4569,Quezon Blvd / P. Paredes,1
14.6072859,120.9858172,11,0,19.7318,Quezon Blvd / P. Paredes,1
14.6072917,120.985838,11,0,17.4557,Quezon Blvd / P. Paredes,1
14.6072407,120.9858721,11,0,15.2603,Quezon Blvd / P. Paredes,1
14.6071586,120.9858603,11,0,21.7524,Quezon Blvd / P. Paredes,1
14.6070797,120.9858429,11,0,29.7626,Quezon Blvd / P. Paredes,1
14.6070471,120.985785,11,0,36.4142,Quezon Blvd / P. Paredes,1
14.6070042,120.9858119,11,0,38.6199,Quezon Blvd / P. Paredes,1
14.6069416,120.9858062,11,0,44.9784,Quezon Blvd / P. Paredes,1
14.6068963,120.9857578,11,0,51.906,Quezon Blvd / P. Paredes,0
14.6068252,120.9857748,11,0,58.0907,Quezon Blvd / P. Paredes,0
14.6067816,120.985732,11,0,64.4542,Quezon Blvd / P. Paredes,0
14.6067177,120.985776,11,0,69.0894,Quezon Blvd / P. Paredes,0
14.6066517,120.9857721,11,0,76.1444,Quezon Blvd / P. Paredes,0
14.606509,120.9857339,11,0,92.4983,Quezon Blvd / P. Paredes,0
14.6063782,120.9855162,11,0,114.9614,Quezon Blvd / P. Paredes,0
14.6062037,120.9856427,11,0,127.8218,Quezon Blvd / P. Paredes,0
14.6060364,120.9856752,11,0,144.7872,Quezon Blvd / P. Paredes,0
14.6058674,120.9855982,11,0,135.0198,España Blvd / Quezon Blvd,0
14.6057765,120.9855646,11,0,124.4219,España Blvd / Quezon Blvd,0
14.6056403,120.9855515,11,0,110.6888,España Blvd / Quezon Blvd,0
14.6054049,120.9854834,11,0,85.0275,España Blvd / Quezon Blvd,0
14.6052851,120.9854769,11,0,74.4504,España Blvd / Quezon Blvd,0
14.6051529,120.9854852,11,0,65.3112,España Blvd / Quezon Blvd,0
14.6049977,120.9854521,11,0,53.3833,España Blvd / Quezon Blvd,0
14.6048574,120.9853981,11,0,43.3092,España Blvd / Quezon Blvd,1
14.6046936,120.9853495,11,0,39.424,España Blvd / Quezon Blvd,1
14.6045954,120.98533,11,0,42.1717,España Blvd / Quezon Blvd,1
14.6044279,120.9852587,11,0,49.8681,España Blvd / Quezon Blvd,1
14.6042967,120.9852427,11,0,61.7577,España Blvd / Quezon Blvd,0
14.6041806,120.9850268,11,0,68.9345,España Blvd / Quezon Blvd,0
14.6041017,120.9850461,11,0,77.8057,España Blvd / Quezon Blvd,0
14.6039114,120.9850897,11,0,90.7384,Claro M. Recto Ave / Quezon Blvd,0
14.6037417,120.9850648,11,0,71.6937,Claro M. Recto Ave / Quezon Blvd,0
14.6036986,120.9849761,11,0,66.6109,Claro M. Recto Ave / Quezon Blvd,0
14.6034723,120.9849663,11,0,41.5564,Claro M. Recto Ave / Quezon Blvd,1
14.6034823,120.9849758,11,0,42.5895,Claro M. Recto Ave / Quezon Blvd,1
14.6034858,120.9849203,11,0,43.7478,Claro M. Recto Ave / Quezon Blvd,1
14.6034637,120.984888,11,0,42.1991,Claro M. Recto Ave / Quezon Blvd,1
14.6028306,120.9850926,11,0,31.5696,Claro M. Recto Ave / Quezon Blvd,1
14.6033751,120.9848259,11,0,35.8703,Claro M. Recto Ave / Quezon Blvd,1
14.6034423,120.9847667,11,0,45.5951,Claro M. Recto Ave / Quezon Blvd,1
14.603449,120.9847389,11,0,47.9095,Claro M. Recto Ave / Quezon Blvd,1
14.6034484,120.9846841,11,0,51.5388,Claro M. Recto Ave / Quezon Blvd,0
14.6034591,120.984636,11,0,55.933,Claro M. Recto Ave / Quezon Blvd,0
14.6034123,120.9846111,11,0,54.3788,Claro M. Recto Ave / Quezon Blvd,0
14.6034227,120.9845937,11,0,56.5589,Claro M. Recto Ave / Quezon Blvd,0
14.6033925,120.9845477,11,0,58.5362,Claro M. Recto Ave / Quezon Blvd,0
14.6034236,120.9844534,11,0,68.9495,Claro M. Recto Ave / Quezon Blvd,0
14.6034199,120.9843992,11,0,73.7878,Claro M. Recto Ave / Quezon Blvd,0
14.6034085,120.9843651,11,0,76.4457,Claro M. Recto Ave / Quezon Blvd,0
14.6034052,120.9843676,11,0,76.041,Claro M. Recto Ave / Quezon Blvd,0
14.6034044,120.9842932,11,0,83.2456,Claro M. Recto Ave / Quezon Blvd,0
14.6034355,120.984243,11,0,89.5918,Claro M. Recto Ave / Quezon Blvd,0
14.603442,120.9841802,11,0,96.0607,Claro M. Recto Ave / Quezon Blvd,0
14.6034521,120.9841535,11,0,99.1437,Claro M. Recto Ave / Quezon Blvd,0
14.6034445,120.9841236,11,0,101.7864,Claro M. Recto Ave / Quezon Blvd,0
14.6035194,120.9840986,11,0,107.622,Claro M. Recto Ave / Quezon Blvd,0
14.6034925,120.9840555,11,0,110.6057,Claro M. Recto Ave / Quezon Blvd,0
14.6034944,120.984054,11,0,110.8374,Claro M. Recto Ave / Quezon Blvd,0
14.6034942,120.9840556,11,0,110.6705,Claro M. Recto Ave / Quezon Blvd,0
14.6034999,120.9840548,11,0,111.0019,Claro M. Recto Ave / Quezon Blvd,0
14.603494,120.9840573,11,0,110.4938,Claro M. Recto Ave / Quezon Blvd,0
14.603498,120.9840583,11,0,110.5723,Claro M. Recto Ave / Quezon Blvd,0
14.603493,120.9840588,11,0,110.3015,Claro M. Recto Ave / Quezon Blvd,0
14.6034985,120.9840558,11,0,110.841,Claro M. Recto Ave / Quezon Blvd,0
14.603495,120.9840575,11,0,110.5182,Claro M. Recto Ave / Quezon Blvd,0
14.6034952,120.9840536,11,0,110.9122,Claro M. Recto Ave / Quezon Blvd,0
14.6034945,120.9840571,11,0,110.5356,Claro M. Recto Ave / Quezon Blvd,0
14.6034962,120.984053,11,0,111.0155,Claro M. Recto Ave / Quezon Blvd,0
14.6034969,120.9840558,11,0,110.77,Claro M. Recto Ave / Quezon Blvd,0
14.6034976,120.9840673,11,0,109.6675,Claro M. Recto Ave / Quezon Blvd,0
14.6034964,120.9840539,11,0,110.9355,Claro M. Recto Ave / Quezon Blvd,0
14.6034916,120.9840572,11,0,110.3981,Claro M. Recto Ave / Quezon Blvd,0
14.6034989,120.9840602,11,0,110.4251,Claro M. Recto Ave / Quezon Blvd,0
14.6034946,120.9840541,11,0,110.8363,Claro M. Recto Ave / Quezon Blvd,0
14.6034956,120.9840525,11,0,111.0385,Claro M. Recto Ave / Quezon Blvd,0
14.6034885,120.9840579,11,0,110.1933,Claro M. Recto Ave / Quezon Blvd,0
14.6034984,120.9840571,11,0,110.7084,Claro M. Recto Ave / Quezon Blvd,0
14.6034935,120.9840558,11,0,110.62,Claro M. Recto Ave / Quezon Blvd,0
14.6035027,120.9840572,11,0,110.8907,Claro M. Recto Ave / Quezon Blvd,0
14.6034935,120.9840573,11,0,110.4717,Claro M. Recto Ave / Quezon Blvd,0
14.603497,120.9840592,11,0,110.439,Claro M. Recto Ave / Quezon Blvd,0
14.6034975,120.9840551,11,0,110.8657,Claro M. Recto Ave / Quezon Blvd,0
14.6034995,120.9840549,11,0,110.9743,Claro M. Recto Ave / Quezon Blvd,0
14.6034968,120.9840577,11,0,110.5781,Claro M. Recto Ave / Quezon Blvd,0
14.6034941,120.9840598,11,0,110.2513,Claro M. Recto Ave / Quezon Blvd,0
14.6034994,120.9840608,11,0,110.3883,Claro M. Recto Ave / Quezon Blvd,0
14.603498,120.984055,11,0,110.8978,Claro M. Recto Ave / Quezon Blvd,0
14.6034941,120.984054,11,0,110.8242,Claro M. Recto Ave / Quezon Blvd,0
14.6034994,120.984058,11,0,110.6642,Claro M. Recto Ave / Quezon Blvd,0
14.6034971,120.9840564,11,0,110.7197,Claro M. Recto Ave / Quezon Blvd,0
14.6034972,120.9840565,11,0,110.7143,Claro M. Recto Ave / Quezon Blvd,0
14.6034969,120.9840577,11,0,110.5825,Claro M. Recto Ave / Quezon Blvd,0
14.6034972,120.984058,11,0,110.5663,Claro M. Recto Ave / Quezon Blvd,0
14.6034941,120.9840591,11,0,110.3204,Claro M. Recto Ave / Quezon Blvd,0
14.6034954,120.9840582,11,0,110.4667,Claro M. Recto Ave / Quezon Blvd,0
14.6035013,120.9840582,11,0,110.7295,Claro M. Recto Ave / Quezon Blvd,0
14.6034923,120.984055,11,0,110.6463,Claro M. Recto Ave / Quezon Blvd,0
14.6034958,120.9840549,11,0,110.8102,Claro M. Recto Ave / Quezon Blvd,0
14.6034948,120.9840595,11,0,110.3119,Claro M. Recto Ave / Quezon Blvd,0
14.6034945,120.9840596,11,0,110.2887,Claro M. Recto Ave / Quezon Blvd,0
14.7190448,120.95752,20,0,67.8044,MacArthur / Woodlands Drive,0
14.7190272,120.9575154,20,0,66.3032,MacArthur / Woodlands Drive,0
14.7190215,120.9575206,20,0,66.4282,MacArthur / Woodlands Drive,0
14.7190274,120.9575205,20,0,66.7745,MacArthur / Woodlands Drive,0
14.719028,120.957521,20,0,66.856,MacArthur / Woodlands Drive,0
14.7190269,120.957513,20,0,66.0692,MacArthur / Woodlands Drive,0
14.7190234,120.9575192,20,0,66.4155,MacArthur / Woodlands Drive,0
14.7190256,120.957523,20,0,66.8916,MacArthur / Woodlands Drive,0
14.7190279,120.9575198,20,0,66.7418,MacArthur / Woodlands Drive,0
14.7190247,120.9575234,20,0,66.8737,MacArthur / Woodlands Drive,0
14.7190277,120.9575215,20,0,66.8829,MacArthur / Woodlands Drive,0
14.7190262,120.9575196,20,0,66.6207,MacArthur / Woodlands Drive,0
14.7190238,120.9575218,20,0,66.6748,MacArthur / Woodlands Drive,0
14.7190239,120.9575171,20,0,66.256,MacArthur / Woodlands Drive,0
14.719029,120.9575171,20,0,66.5659,MacArthur / Woodlands Drive,0
14.7190293,120.9575215,20,0,66.98,MacArthur / Woodlands Drive,0
14.7190263,120.9575183,20,0,66.5095,MacArthur / Woodlands Drive,0
14.7190299,120.9575196,20,0,66.8456,MacArthur / Woodlands Drive,0
14.7190181,120.9575226,20,0,66.4075,MacArthur / Woodlands Drive,0
14.7190264,120.9575192,20,0,66.5967,MacArthur / Woodlands Drive,0
14.7190301,120.9575178,20,0,66.6961,MacArthur / Woodlands Drive,0
14.7190289,120.9575183,20,0,66.6677,MacArthur / Woodlands Drive,0
14.7190249,120.9575156,20,0,66.1812,MacArthur / Woodlands Drive,0
14.7190242,120.9575193,20,0,66.4728,MacArthur / Woodlands Drive,0
14.7190186,120.9575232,20,0,66.4917,MacArthur / Woodlands Drive,0
14.7190245,120.9575223,20,0,66.7621,MacArthur / Woodlands Drive,0
14.719029,120.9575233,20,0,67.124,MacArthur / Woodlands Drive,0
14.7190245,120.957516,20,0,66.193,MacArthur / Woodlands Drive,0
14.7190267,120.9575203,20,0,66.7141,MacArthur / Woodlands Drive,0
14.7190213,120.9575223,20,0,66.5704,MacArthur / Woodlands Drive,0
14.7190185,120.9575217,20,0,66.3493,MacArthur / Woodlands Drive,0
14.7189151,120.9574047,20,0,49.6629,MacArthur / Woodlands Drive,1
14.7189546,120.9574692,20,0,57.8596,MacArthur / Woodlands Drive,0
14.7188788,120.9574433,20,0,51.6546,MacArthur / Woodlands Drive,0
14.718828,120.9574267,20,0,48.0464,MacArthur / Woodlands Drive,1
14.7187078,120.9574836,20,0,52.0165,MacArthur / Woodlands Drive,0
14.7187747,120.9573817,20,0,41.8822,MacArthur / Woodlands Drive,1
14.7187462,120.9573554,20,0,38.5656,MacArthur / Woodlands Drive,1
14.718674,120.9573089,20,0,33.3465,MacArthur / Woodlands Drive,1
14.7186371,120.957308,20,0,33.8545,MacArthur / Woodlands Drive,1
14.7186206,120.9572844,20,0,31.8349,MacArthur / Woodlands Drive,1
14.7185585,120.957297,20,0,35.6062,MacArthur / Woodlands Drive,1
14.7185291,120.9572405,20,0,32.0954,MacArthur / Woodlands Drive,1
14.7183523,120.9573615,20,0,39.3105,"MacArthur / Del Pilar, Malanday",1
14.7184458,120.9572537,20,0,31.7377,"MacArthur / Del Pilar, Malanday",1
14.7184706,120.9571774,20,0,26.9045,"MacArthur / Del Pilar, Malanday",1
14.7184114,120.9571999,20,0,24.8118,"MacArthur / Del Pilar, Malanday",1
14.7183234,120.9571779,20,0,19.3086,"MacArthur / Del Pilar, Malanday",1
14.7183169,120.9571532,20,0,16.5829,"MacArthur / Del Pilar, Malanday",1
14.7182385,120.9571562,20,0,18.1373,"MacArthur / Del Pilar, Malanday",1
14.7182545,120.957182,20,0,20.2167,"MacArthur / Del Pilar, Malanday",1
14.7182138,120.9571297,20,0,16.9245,"MacArthur / Del Pilar, Malanday",1
14.7181724,120.9571656,20,0,22.7705,"MacArthur / Del Pilar, Malanday",1
14.7179984,120.956889,20,0,11.939,Malanday Terminal,1
14.7180536,120.9570911,20,0,11.4679,Malanday Terminal,1
14.7180014,120.957119,20,0,12.799,Malanday Terminal,1
14.7178342,120.9569119,20,0,20.7283,Malanday Terminal,1
14.7179436,120.9571167,20,0,14.0303,Malanday Terminal,1
14.7178709,120.9571401,20,0,20.811,Malanday Terminal,1
14.7178425,120.9571165,20,0,21.5335,Malanday Terminal,1
14.7178236,120.9571234,20,0,23.6826,Malanday Terminal,1
14.7178208,120.9571291,20,0,24.2863,Malanday Terminal,1
14.7178208,120.9571306,20,0,24.3789,Malanday Terminal,1
14.7178225,120.9571319,20,0,24.3059,Malanday Terminal,1
14.7178201,120.9571271,20,0,24.2282,Malanday Terminal,1
14.7178198,120.9571298,20,0,24.4205,Malanday Terminal,1
14.7178206,120.9571229,20,0,23.9299,Malanday Terminal,1
14.717822,120.9571234,20,0,23.8302,Malanday Terminal,1
14.7178226,120.957125,20,0,23.8713,Malanday Terminal,1
14.7178218,120.9571219,20,0,23.7592,Malanday Terminal,1
14.717819,120.9571224,20,0,24.0489,Malanday Terminal,1
14.7178249,120.9571262,20,0,23.7339,Malanday Terminal,1
14.7178207,120.9571248,20,0,24.0341,Malanday Terminal,1
14.717819,120.9571223,20,0,24.043,Malanday Terminal,1
14.7178188,120.9571254,20,0,24.2455,Malanday Terminal,1
14.7178225,120.9571276,20,0,24.039,Malanday Terminal,1
14.7178185,120.9571281,20,0,24.4357,Malanday Terminal,1
14.7178226,120.9571315,20,0,24.2718,Malanday Terminal,1
14.7178239,120.9571251,20,0,23.758,Malanday Terminal,1
14.7178199,120.957126,20,0,24.18,Malanday Terminal,1
14.7178169,120.9571254,20,0,24.4213,Malanday Terminal,1
14.7178219,120.9571226,20,0,23.7916,Malanday Terminal,1
14.7178195,120.9571242,20,0,24.1091,Malanday Terminal,1
14.7178214,120.9571217,20,0,23.7845,Malanday Terminal,1
14.7178244,120.957127,20,0,23.8288,Malanday Terminal,1
14.7178227,120.9571239,20,0,23.7956,Malanday Terminal,1
14.7178179,120.9571192,20,0,23.9655,Malanday Terminal,1
14.7178223,120.9571206,20,0,23.6359,Malanday Terminal,1
14.7178185,120.9571261,20,0,24.3151,Malanday Terminal,1
14.7178197,120.9571259,20,0,24.1924,Malanday Terminal,1
14.7177432,120.9570886,20,0,30.1027,Malanday Terminal,1
14.7177529,120.957145,20,0,31.5931,Malanday Terminal,1
14.7176543,120.9571746,20,0,42.7813,Malanday Terminal,1
14.7176024,120.9572004,20,0,39.9396,Mercury Drug Malanday,1
14.7175582,120.9571906,20,0,35.2772,Mercury Drug Malanday,1
14.7174936,120.9571402,20,0,26.2826,Mercury Drug Malanday,1
14.7175417,120.9572027,20,0,34.6054,Mercury Drug Malanday,1
14.717465,120.9571989,20,0,28.1815,Mercury Drug Malanday,1
14.71741,120.9572128,20,0,25.9495,Mercury Drug Malanday,1
14.7174037,120.9572429,20,0,28.5548,Mercury Drug Malanday,1
14.717312,120.9572643,20,0,28.4559,Mercury Drug Malanday,1
14.7173312,120.9572099,20,0,22.8391,Mercury Drug Malanday,1
14.7173039,120.9572466,20,0,26.5246,Mercury Drug Malanday,1
14.717262,120.9572519,20,0,27.4186,Mercury Drug Malanday,1
14.7172229,120.9572859,20,0,31.9204,Mercury Drug Malanday,1
14.7172386,120.9572758,20,0,30.437,Mercury Drug Malanday,1
14.7171767,120.957274,20,0,32.5012,Mercury Drug Malanday,1
14.7171711,120.9572797,20,0,33.321,Mercury Drug Malanday,1
14.717113,120.9572848,20,0,37.0206,Mercury Drug Malanday,1
14.7171748,120.9570852,20,0,16.6665,Mercury Drug Malanday,1
14.7170646,120.9573041,20,0,41.8899,Mercury Drug Malanday,1
14.7170695,120.9573298,20,0,43.7603,Mercury Drug Malanday,1
14.7169699,120.9573219,20,0,50.4558,Mercury Drug Malanday,0
14.7169982,120.9573054,20,0,46.957,Mercury Drug Malanday,1
14.716939,120.9573481,20,0,54.8895,Mercury Drug Malanday,0
14.7169172,120.9573094,20,0,54.0281,Mercury Drug Malanday,0
14.7167636,120.9574837,20,0,79.1432,Mercury Drug Malanday,0
14.7167997,120.9573718,20,0,68.5103,Mercury Drug Malanday,0
14.7167963,120.9574309,20,0,72.6951,Mercury Drug Malanday,0
14.7167629,120.9574364,20,0,75.9576,Mercury Drug Malanday,0
14.7168043,120.957404,20,0,70.1851,Mercury Drug Malanday,0
14.7166731,120.957452,20,0,84.9839,Mercury Drug Malanday,0
14.7166457,120.9574194,20,0,85.6022,Mercury Drug Malanday,0
14.7165796,120.9574914,20,0,95.9675,Mercury Drug Malanday,0
14.7167438,120.9575147,20,0,83.0007,Mercury Drug Malanday,0
14.7165019,120.9574626,20,0,101.7389,Mercury Drug Malanday,0
14.7164519,120.9575484,20,0,111.2287,Mercury Drug Malanday,0
14.7163621,120.9575817,20,0,105.8924,Marisyl School,0
14.7163535,120.9575822,20,0,105.0045,Marisyl School,0
14.7162883,120.9575786,20,0,98.678,Marisyl School,0
14.7162834,120.9575787,20,0,98.1893,Marisyl School,0
14.7162891,120.9575735,20,0,99.0099,Marisyl School,0
14.7162858,120.9575763,20,0,98.5452,Marisyl School,0
14.716285,120.957582,20,0,98.1842,Marisyl School,0
14.7162829,120.9575802,20,0,98.0656,Marisyl School,0
14.7162845,120.9575744,20,0,98.5119,Marisyl School,0
14.7162891,120.9575779,20,0,98.7916,Marisyl School,0
14.7162834,120.9575803,20,0,98.11,Marisyl School,0
14.7162895,120.9575775,20,0,98.8508,Marisyl School,0
14.7162865,120.9575732,20,0,98.7688,Marisyl School,0
14.716287,120.9575788,20,0,98.5397,Marisyl School,0
14.7162846,120.9575787,20,0,98.3077,Marisyl School,0
14.716286,120.9575725,20,0,98.7546,Marisyl School,0
14.7162828,120.9575772,20,0,98.2047,Marisyl School,0
14.7162878,120.9575775,20,0,98.683,Marisyl School,0
14.7162842,120.9575755,20,0,98.4274,Marisyl School,0
14.7162821,120.9575777,20,0,98.1108,Marisyl School,0
14.7162896,120.9575761,20,0,98.93,Marisyl School,0
14.7162825,120.9575763,20,0,98.22,Marisyl School,0
14.7162891,120.9575803,20,0,98.6732,Marisyl School,0
14.716284,120.9575723,20,0,98.5678,Marisyl School,0
14.716291,120.9575769,20,0,99.0286,Marisyl School,0
14.7162869,120.9575757,20,0,98.6835,Marisyl School,0
14.7162848,120.9575788,20,0,98.3225,Marisyl School,0
14.716288,120.9575802,20,0,98.5694,Marisyl School,0
14.7162874,120.9575747,20,0,98.7826,Marisyl School,0
14.7162876,120.9575846,20,0,98.3139,Marisyl School,0
14.716288,120.9575763,20,0,98.7622,Marisyl School,0
14.7162846,120.9575787,20,0,98.3077,Marisyl School,0
14.7162837,120.9575736,20,0,98.4731,Marisyl School,0
14.71624,120.9576042,20,0,92.6427,Marisyl School,0
14.7161249,120.9577964,20,0,72.8542,Marisyl School,0
14.716127,120.9576321,20,0,80.1642,Marisyl School,0
14.7160399,120.957659,20,0,70.3495,Marisyl School,0
14.7160319,120.9576481,20,0,70.2168,Marisyl School,0
14.7160173,120.9576772,20,0,67.1856,Marisyl School,0
14.7159518,120.9576731,20,0,61.3178,Marisyl School,0
14.7158927,120.9576892,20,0,54.9911,Marisyl School,0
14.7157814,120.957812,20,0,37.2543,Marisyl School,1
14.7158238,120.957766,20,0,43.9282,Marisyl School,1
14.7156355,120.9576713,20,0,38.4278,Marisyl School,1
14.715735,120.9577518,20,0,37.3544,Marisyl School,1
14.7156111,120.9577799,20,0,26.701,Marisyl School,1
14.7155231,120.957801,20,0,21.5556,Marisyl School,1
14.7153404,120.9578595,20,0,23.3082,Marisyl School,1
14.7152656,120.9579054,20,0,27.9794,Marisyl School,1
14.7150935,120.9579088,20,0,46.2527,Marisyl School,1
14.7149998,120.9579504,20,0,55.8749,Marisyl School,0
14.7148916,120.9580007,20,0,67.651,Marisyl School,0
14.7146998,120.9580261,20,0,89.0224,Marisyl School,0
14.7146318,120.9581023,20,0,97.1643,Marisyl School,0
14.7145225,120.9586497,20,0,129.2151,Marisyl School,0
14.7143458,120.9581195,20,0,128.9831,Marisyl School,0
14.7142467,120.9582417,20,0,141.7642,Marisyl School,0
14.7141222,120.9582238,20,0,155.0835,Marisyl School,0
14.7139786,120.9582642,20,0,171.5416,Marisyl School,0
14.7138999,120.958321,20,0,181.2413,Marisyl School,0
14.7137155,120.9584061,20,0,180.2149,"MacArthur Hwy, Dalandanan",0
14.7135947,120.9584443,20,0,166.201,"MacArthur Hwy, Dalandanan",0
14.7135129,120.9585557,20,0,153.6091,"MacArthur Hwy, Dalandanan",0
14.713348,120.958459,20,0,140.2867,"MacArthur Hwy, Dalandanan",0
14.713246,120.9585165,20,0,127.4048,"MacArthur Hwy, Dalandanan",0
14.7131321,120.9585531,20,0,114.2469,"MacArthur Hwy, Dalandanan",0
14.7129859,120.9586049,20,0,97.1715,"MacArthur Hwy, Dalandanan",0
14.7128811,120.9586683,20,0,83.7162,"MacArthur Hwy, Dalandanan",0
14.7127283,120.9586566,20,0,69.3894,"MacArthur Hwy, Dalandanan",0
14.7126299,120.9587163,20,0,56.7103,"MacArthur Hwy, Dalandanan",0
14.7125313,120.9587411,20,0,46.1781,"MacArthur Hwy, Dalandanan",1
14.7122557,120.9589075,20,0,11.7187,"MacArthur Hwy, Dalandanan",1
